id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
3830903,ARIZ,,,PreservedSpecimen,urn:uuid:6e1fee3e-ba55-4c5e-ae7e-de99686b2492,415188,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Ries Lindley","Ellen Dorn",101,2013-02-24,,2013,2,24,55,,2013-2-24,"Slope 5%, Aspect south SEINet-Import","Desert grassland","Granitic, sandy loam","Ascending annual to 3 cm. Abundant in open sun.",,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia engelmannii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Parkinsonia microphylla"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia versicolor"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ferocactus wislizeni"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua barbata var. rothrockii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sphaeralcea"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Lycium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Echinocereus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes var. ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia fulgida var. fulgida"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Carnegiea gigantea"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Acacia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia engelmannii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Parkinsonia microphylla"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia versicolor"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ferocactus wislizeni"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Bouteloua barbata var. rothrockii"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Sphaeralcea"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Lycium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis velutina"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Echinocereus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Aristida ternipes var. ternipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cylindropuntia fulgida var. fulgida"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Carnegiea gigantea"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Acacia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,Pima,,"Tortolita Mountains, Cougar Canyon access",,,,32.4756,-111.0335,WGS84,3,,"Velia M",,"georef batch tool 2013-07-15; GeoLocate","reviewed - high confidence",,1055,,,,,"3460 ft",,,,"2014-06-25 12:06:46",319993,2,2d4d2689-c030-462a-a3f9-a740956c7970,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=3830903
411847,UCR,,,PreservedSpecimen,UCR-BPS-136040,,UCR-136040,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"George K. Helmkamp","E.A. Helmkamp",4770,1996-05-02,,1996,5,2,123,,1996-5-2,Uncommon.,"Area extremely dry; annuals very sparse & hidden among tall, dry grasses. Mesquite in sandy grassland w/ a small wash.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",Arizona,"Santa Cruz",,"Greaterville Rd., 3.9 miles east of the jct of White Horse Cyn Rd & Madera Cyn Rd.; Santa Rita Mtns.",,0,,31.78833,-110.82167,,,,,,"Collector GeoRef",,,1494,,,,,,,,,"2025-01-18 18:23:43",1553702,9,fffab59c-b551-487a-92ab-b6583c3a09b1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=411847
768922,ASU,Plants,,PreservedSpecimen,3415b349-d63e-4288-a2bd-27d294e1b765,,259012,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"R Gutierrez, 2005",,,,,,,"Raul Gutierrez",,1017,2005-03-14,,2005,3,14,73,,,,,,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Plagiobothrys arizonicus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Zinnia acerosa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Thysanocarpus curvipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Nuttallanthus texanus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya platycarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya recurvata"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Lepidium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Descurainia pinnata"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Gilia sinuata"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Plagiobothrys arizonicus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Zinnia acerosa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Thysanocarpus curvipes"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Nuttallanthus texanus"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya platycarpa"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Pectocarya recurvata"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Lepidium"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Descurainia pinnata"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Gilia sinuata"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]","flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Santa Rita Mountains, 0.7 miles east of western Forest boundary along Greaterville Road (FR 62)",,0,,31.7993,-110.796,,,,,,,,,1334,,,,,4376ft,,,Raul,"2023-07-16 07:02:03",155340,1,3415b349-d63e-4288-a2bd-27d294e1b765,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=768922
24349899,SEINet,,,LivingSpecimen,0b3ace30-2f90-4ca7-81f5-12cd6eebbe4f,1316,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Jim Verrier",,,,,,,"Jim Verrier",,1316,2018-03-21,,2018,3,21,80,,,,"Sandy soil along wash in riparian scrub",,,,,,,,,,,,,,,,,,,,,,,,,,USA,Arizona,Pima,,"Santa Rita Mountains, western foothills",,,,31.81087,-110.80702,,,,,,,,,1326,,,,,"4350 ft",,,jverrier,"2023-07-16 07:02:03",,102,0b3ace30-2f90-4ca7-81f5-12cd6eebbe4f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=24349899
5563922,ARIZ,,,PreservedSpecimen,urn:uuid:d4d3802a-98ff-41f6-bd52-6de774460d7c,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J.J. Thornber",1905-05-07,,,,,,"J. J. Thornber",,2472,1905-05-07,,1905,5,7,127,,"May,7,1905",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Large Range Reserve, Santa Rita Mountains",,,,31.816667,-110.916667,,5000,,,,,,,900,1150,,,,,,,,"2013-11-07 11:43:44",45827,2,5e71739a-e51c-4c52-bf4a-46447b0a4ef4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563922
5563921,ARIZ,,,PreservedSpecimen,urn:uuid:22e26708-7cc4-48f6-88d7-a06ae11f9b25,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Steven P. McLaughlin",1986-04-05,,,,,,"Steven P. McLaughlin",,3291,1986-04-05,,1986,4,5,95,,"April,5,1986",,"Overgrazed desert grassland",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Northern Santa Rita Mountains",,,,31.8544,-110.7978,,5000,"T18S R15E S22 22 NW1/4",,,,,,1264,,,,,"4150 ft.",,,,"2013-11-07 11:43:44",45826,2,52ba25b5-c6b5-4e41-a050-33e54727a204,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563921
5563901,ARIZ,,,PreservedSpecimen,urn:uuid:b1400967-a5f7-4d80-b56d-b41025617b93,444488,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Steven P. McLaughlin",1986-03-08,,,,,,"Steven P. McLaughlin","J. E. Bowers",3212,1986-03-08,,1986,3,8,67,,"March,8,1986","Two-sheet specimen with ARIZ 261804 Pectocarya heterocarpa.","Desert Grassland",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Prosopis"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Opuntia"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Near jct of Forest Service rds. 505 & 485, 1.7 mi SW of Helvetia, Northern Santa Rita Mountains.",,0,,31.8544,-110.8149,,5000,"T18S R15E S21 21 SE1/4",,,,,,1219,,,,,"4000 ft.",,,,"2013-11-07 11:43:44",45804,2,cd3ca6a6-b44a-4051-84e9-94c421d45110,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563901
739149,ASU,Plants,,PreservedSpecimen,6b03814a-c0a8-4bd4-a17b-b7407c4fd0d3,,170420,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Robert Mays",,,1983-05-19,,1983,5,19,139,,,,"Around limestone hill",,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Santa Rita Experimental Range and Wildlife Area; east of Forest Road #424",,0,,31.8682,-110.816,,700,"TRS: T18S R15E S16",,,"TRS data - 16 Nov 05",,,1189,,,,,3900ft,,,roisan,"2023-07-16 07:02:03",117018,1,6b03814a-c0a8-4bd4-a17b-b7407c4fd0d3,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739149
5563861,ARIZ,,,PreservedSpecimen,urn:uuid:d038928e-29d7-44da-8fa3-e4a6b36fd7c6,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"J. E. Bowers, 1984",1978-05-21,,,,,,"C. E. Jenkins","Tony Burgess",732,1978-05-21,,1978,5,21,141,,"May,21,1978","Dups sent to: IDS","Approximately 100 yards from stream. In a rocky drainage shaded by a mesquite.",,,,,,,,,,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ambrosia ambrosioides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Jatropha"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,"[{""type"":""symbiotaAssociations"",""version"":""1.0"",""associations"":[{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Ambrosia ambrosioides"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Jatropha"",""type"":""genericObservation""},{""associationType"":""observational"",""relationship"":""ecologicallyOccursWith"",""verbatimSciname"":""Cercidium"",""type"":""genericObservation""}]},{""type"":""verbatimText"",""verbatimText"":""""}]",,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Rincon Mountains. Saguaro National Park, Rincon Mountain District; Trail from main picnic area to Box Canyon.",,,,32.163927,-110.724298,WGS84,1000,,,,,,,,,,,,,,,,"2020-05-27 21:33:20",45759,2,f08f1783-0948-44ce-82d0-af1697800bef,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563861
850362,ARIZ,,,PreservedSpecimen,urn:uuid:8f39dcc1-f992-400c-9cc7-ce993db92567,161226,"SAGU 6763","Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Barbara Veno",1977-01-01,,,,,,"B. Lund",,66-13-A,1966-04-26,,1966,4,26,116,,"April,26,1966",,"Common on sandy floodplain of wash, S exposure",,,,,,,,,,,,,Reproductive,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Saguaro National Park, Rincon Mountain District; 1 mi SE of Visitors Center, in and near main wash by old dump off of Cactus Forest Drive",,,,32.1699,-110.7288,,5000,"T14S R16E S32 SW1/4 of NE1/4",,,,,,,,,,,,,,,"2014-06-04 17:55:17",45786,2,e49351a8-6b10-43b8-ab61-bbd04e93074c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=850362
953517,ARIZ,,,PreservedSpecimen,urn:uuid:3a19a7c9-893b-41fb-89ad-eb43afcbe837,387869,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Joan Tedford",2007-03-03,,,,,,"Joan Tedford","Frank Rose",584,2007-03-03,,2007,3,3,62,,"March,3,2007",,,,"Widespread annual, very common on rocky slops in desert scrub. Flower white.",,,,,,,,,,,Reproductive,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"Catalina Mountains, Catalina Highway. Babad Do'ag trailhead. Five yards up the trail from the road on a steep, south-facing slope.",,,,32.3094,-110.719333,,,,,,,,,1090,,,,,,,,Becky,"2015-09-08 10:37:57",206394,2,a4805d89-7e8a-4489-a7e8-631d1e048ab0,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=953517
739128,ASU,Plants,,PreservedSpecimen,d841b110-83aa-42c7-870e-57d5a232817a,,10381,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Barbara Veno, 1977",,,,,,,"W. G. McGinnies",,,1941-03-23,,1941,3,23,82,,,,,,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Tumamoc Hill; west of Tucson",,0,,32.21278,-111.00556,,1000,,egbot,,"georef batch tool 2012-04-02","reviewed - high confidence",,790,920,,,,,,,roisan,"2023-07-16 07:02:03",116975,1,d841b110-83aa-42c7-870e-57d5a232817a,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739128
739138,ASU,Plants,,PreservedSpecimen,efaad29f-1f54-436b-bdad-07ef4644601b,,10297,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Barbara Veno, 1977",,,,,,,"W. G. McGinnies",,,1941-04-06,,1941,4,6,96,,,,,,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Tumamoc Hill; west of Tucson",,0,,32.21278,-111.00556,,1000,,egbot,,"georef batch tool 2012-04-02","reviewed - high confidence",,790,920,,,,,,,roisan,"2023-07-16 07:02:03",116995,1,efaad29f-1f54-436b-bdad-07ef4644601b,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739138
739183,ASU,Plants,,PreservedSpecimen,326ad8e3-638b-41c9-b41a-88ff24a0216f,,10221,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Barbara Veno, 1977",,,,,,,"William G. McGinnies",,,1941-02-24,,1941,2,24,55,,,,,,,,,,,,,,,,,"flowers & fruit",,0,,,,,,,,,,,USA,Arizona,"Pima County",,"Tumamoc Hill; west of Tucson",,0,,32.21278,-111.00556,,1000,,egbot,,"georef batch tool 2012-04-02","reviewed - high confidence",,790,920,,,,,,,roisan,"2023-07-16 07:02:03",117086,1,326ad8e3-638b-41c9-b41a-88ff24a0216f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=739183
6092613,SJNM,,,PreservedSpecimen,9a013310-a610-11e3-a341-00ff10703b0e,SJNM-V-0020368,51108,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Porter, J. Mark",,,,,,,"Porter, J. Mark",,5342,1988-03-12,,1988,3,12,72,,,,"Sonoran Desert Scrub","Desert sand and gravels.","Annual up to 21 cm tall; corolla white",,,,,,,,,,"Larrea tridentata, Ambrosia, Opuntia, Cylindropuntia, saguaro, paloverde",,,,,,,,"Unspecified - 1",,,,,,"United States",Arizona,Pima,,"Santa Catalina Mountains. Foothills, entrance to Pima Canyon.",,0,,32.35,-110.94,,1000,,"K. Heil",,"Google Earth Pro","Reviewed: high confidence","Georeferenced using locality data.",893,,,,,"2930 ft.",,,,"2023-08-20 04:28:37",9a013310-a610-11e3-a341-00ff10703b0e,104,5f6ccf73-7d70-4309-87e6-84e325c872da,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6092613
5563867,ARIZ,,,PreservedSpecimen,urn:uuid:247a7085-268d-4b42-8fc0-76aab664511c,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"S.P. McLaughlin",1974-03-13,,,,,,"S. P. McLaughlin","R. McManus",109,1974-03-13,,1974,3,13,72,,"March,13,1974",,,,,,,,,,,,,,,,,,,,,,,,,,,,"United States",Arizona,"Pima County",,"University of Arizona Campbell Avenue Farms, Tucson",,,,32.225,-110.95,,,,,,,,,,,,,,,,,,"2013-11-07 11:43:44",45765,2,8049507e-ce9f-4ca4-9ff4-26f54e5e4d29,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=5563867
6332489,SEINet,,,Observation,78a33d1e-98a1-444a-9fbc-fa9caae2388c,,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Julia Fonseca",,,,,,,"Julia Fonseca","Tom Van Devender, Ana Lilia Reina-Guerrero, Dale Turner, Chip Hedgcock, Curtis Smith",2015-474,2015-03-14,,2015,3,14,73,,,,"ocotillo-mixed cacti Sonoran desert scrub","AS gravel with red soil",,,,,,,,,,,"saguaro, janusia, fairy duster, ocotillo, grass, barrel, prickly pear, cholla",,,,,,,,,,,,,,USA,Arizona,Pima,,"Cienega Creek Natural Preserve, along Cienega Creek, east of TEP crossing",,0,,32.0309,-110.67515,,,,,,,,Garmin,1086,,,,,"3288 feet",,,cienega,"2023-07-16 07:02:03",,102,78a33d1e-98a1-444a-9fbc-fa9caae2388c,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=6332489
