id,institutionCode,collectionCode,ownerInstitutionCode,basisOfRecord,occurrenceID,catalogNumber,otherCatalogNumbers,higherClassification,kingdom,phylum,class,order,family,scientificName,taxonID,scientificNameAuthorship,genus,subgenus,specificEpithet,verbatimTaxonRank,infraspecificEpithet,taxonRank,identifiedBy,dateIdentified,identificationReferences,identificationRemarks,taxonRemarks,identificationQualifier,typeStatus,recordedBy,associatedCollectors,recordNumber,eventDate,eventDate2,year,month,day,startDayOfYear,endDayOfYear,verbatimEventDate,occurrenceRemarks,habitat,substrate,verbatimAttributes,behavior,vitality,fieldNumber,eventID,informationWithheld,dataGeneralizations,dynamicProperties,associatedOccurrences,associatedSequences,associatedTaxa,reproductiveCondition,establishmentMeans,cultivationStatus,lifeStage,sex,individualCount,samplingProtocol,preparations,locationID,continent,waterBody,islandGroup,island,country,stateProvince,county,municipality,locality,locationRemarks,localitySecurity,localitySecurityReason,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertaintyInMeters,verbatimCoordinates,georeferencedBy,georeferenceProtocol,georeferenceSources,georeferenceVerificationStatus,georeferenceRemarks,minimumElevationInMeters,maximumElevationInMeters,minimumDepthInMeters,maximumDepthInMeters,verbatimDepth,verbatimElevation,disposition,language,recordEnteredBy,modified,sourcePrimaryKey-dbpk,collID,recordID,references
287137,USON,USON,,PreservedSpecimen,48b6c05e-5a0d-49a3-ab0e-027ae449994f,786,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Agustín Flores M.",1998,,,,,,"A. Meling",,SN,1986-03-13,,1986,3,13,72,,"13 Marzo 1986",,,,,,,,,,,,,,,,,,,,,,,,,,,,México,Sonora,,,"El Coyote, Huachinera, Son.",,,,29.97333333,-109.0483333,,,,,,,,,1170,,,,,,,,,"2023-07-16 07:02:03",786,7,48b6c05e-5a0d-49a3-ab0e-027ae449994f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=287137
287256,USON,USON,,PreservedSpecimen,8470194b-514e-4feb-9c9f-89348f77efe1,8663,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"R.S. Felger",1991,,,,,,"A. Búrquez M.","R.S. Felger, A. Quijada",91-62,1991-02-13,,1991,2,13,44,,"13 Febrero 1991",Común.,"Cerros graníticos con rocas masivas y planicies arenosas. Límite sur, loma granítica. Ladera norte.",,"Herbácea anual de invierno, común en todos los hábitats.",,,,,,,,,,,,,,,,,,,,,,,,México,Sonora,,,"2.5 km al Sur de Hermosillo, Son. Al Este del Cerro las Víboras.",,,,29.01666667,-110.95,,,,,,,,,250,,,,,,,,,"2023-07-16 07:02:03",8663,7,8470194b-514e-4feb-9c9f-89348f77efe1,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=287256
288005,USON,USON,,PreservedSpecimen,52b5573b-2bea-4a40-903f-22369aef0097,8661,,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A. Búrquez",1992,,,,,,"A. Búrquez M.",,92-333b,1992-01-09,,1992,1,9,9,,"9 Enero 1992",Abundante.,"Cerros graníticos con rocas masivas y planicies arenosas.",,"Herbácea anual de la flora de invierno, abundante en sitios planos.",,,,,,,,,,,,,,,,,,,,,,,,México,Sonora,,,"2.5 km al Sur de Hermosillo, Son. Al Este del Cerro las Víboras.",,,,29.01666667,-110.95,,,,,,,,,250,,,,,,,,,"2023-07-16 07:02:03",8661,7,52b5573b-2bea-4a40-903f-22369aef0097,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=288005
296488,UCR,,,PreservedSpecimen,UCR-BPS-14207,UCR0007143,UCR-14207,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"N.R. Zabriskie",1973,,,,,,"Walter W. Zabriskie",,118,1973-02-21,,1973,2,21,52,,1973-2-21,"Prostrate annual, in great profusion. Tiny fls. white.","S slope littered with broken rock fragments, burgeoning with Opuntia bigelovii, much Plantago insularis, grasses and belly plants.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"N slope of mtns, Deep Canyon drainage, Pipistrelle Canyon area, above end of Worley Trail to Sheep Mtn. (Site 17)",,0,,33.62917,-116.38333,,,,,,,,,854,,,,,,,,,"2025-01-18 18:23:43",1442508,9,9df39ee4-0418-4a3d-9f23-cae3532bc937,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296488
296489,UCR,,,PreservedSpecimen,UCR-BPS-15672,UCR0007227,UCR-15672,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Frank C. Vasek",,s.n.,1978-04-14,,1978,4,14,104,,1978-4-14,,"Coleogyne ramosissima scrub, with Lycium andersonii, Krameria grayi, Caulanthis cooperi, pectocarya recurvata, Filago depressa, etc.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,"San Bernardino",,"top of Twentynine Palms Mountain. Site VI I",,0,,34.05889,-115.95222,,,"T1S R10E sec29",,,TopoZoneACS,,,1372,,,,,,,,,"2025-01-18 18:23:43",1442509,9,5d2a6629-439e-466c-9d67-770858627b32,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296489
296490,UCR,,,PreservedSpecimen,UCR-BPS-37669,UCR0007240,UCR-37669,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"George K. Helmkamp",,A--44,1984-04-29,,1984,4,29,120,,1984-4-29,,"Sandy canyon floor, with Salvia apiana, Tamarix ramosissima, Mimulus parishii, Galium stellatum, Glycyrrhiza lepidota, etc.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,"San Bernardino",,"Big Morongo Canyon near the Riverside Co. line, 2 miles below the Big Morongo Preserve headquarters. Floor of the main canyon and to 0.25 mile up a broad side canyon to the east",,0,,34.035,-116.55222,,,"NH 3E 6N; T1S R4E sec34",,,TopoZoneACS,,,701,,,,,,,,,"2025-01-18 18:23:43",1442510,9,8c627fb0-c3bb-4f04-a7ed-5744162313db,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=296490
312716,UCR,,,PreservedSpecimen,UCR-BPS-42472,UCR0007118,UCR-42472,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"P.M. Peterson","C.R. Annable",155,1983-02-27,,1983,2,27,58,,1983-2-27,"Common, in open wash with 2% slope.","Disturbed roadside, with Hymenoclea salsola, Ambrosia dumosa, Encelia virginensis, and Viguiera reticulata.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"Death Valley National Monument [Park], Echo Canyon",,0,,36.49239,-116.72086,,,"525000E 4038600N",,,,,,1000,,,,,,,,,"2025-01-18 18:23:43",1458527,9,11ccad0c-85e6-4aa0-88f5-32026c89c5bc,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312716
312717,UCR,,,PreservedSpecimen,UCR-BPS-42471,UCR0007119,UCR-42471,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"C.R. Annable",,575,1983-04-23,,1983,4,23,113,,1983-4-23,"Common annual.","Silty loam with cobbles, near spring. Associated with Larrea tridentata, Ambrosia dumosa Lycium pallidum.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"Death Valley National Monument [Park], Funeral Mountains, near Keane Spring",,0,,36.74364,-116.90142,,,"508800E 4066440N; T14S RE sec8",,,,,,1189,,,,,,,,,"2025-01-18 18:23:43",1458528,9,fe2447bd-b01d-4f99-85f5-e9581887dcba,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312717
312718,UCR,,,PreservedSpecimen,UCR-BPS-42180,UCR0007120,UCR-42180,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"P.M. Peterson","C.R. Annable",380,1983-04-09,,1983,4,9,99,,1983-4-9,"Locally common.","Silty loam soil under desert pavement; with Larrea tridentata, Ambrosia dumosa, Atriplex hymenelytra.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"Death Valley National Monument [Park], Funeral Mountains, Park boundary on road to Indian Pass",,0,,36.606,-116.72942,,,"524200E 4051200N",,,,,,854,,,,,,,,,"2025-01-18 18:23:43",1458529,9,94bc794f-a5a7-4fa1-8fc3-096e586aa22f,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312718
312719,UCR,,,PreservedSpecimen,UCR-BPS-42040,UCR0007121,UCR-42040,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"P.M. Peterson","C.R. Annable",410,1983-04-09,,1983,4,9,99,,1983-4-9,,"Rocky, sandy wash, with Viguiera reticulata, Encelia farinosa, Bebbia juncea.",,,,,,,,,,,,,,,,,,,,,,,,,,"United States",California,Inyo,,"Death Valley National Monument [Park], Funeral Mountains, near Indian Pass",,0,,36.60611,-116.80056,,,"517840E 4051200N",,,"Collector GPS",,,610,,,,,,,,,"2025-01-18 18:23:43",1458530,9,71db875d-1705-460d-90f2-36d754ed7085,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312719
312720,UCR,,,PreservedSpecimen,UCR-BPS-51709,UCR0007123,UCR-51709,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A.C. Sanders",,,,,,,"B.G. Pitzer","David Charlton",767,1988-04-09,,1988,4,9,100,,1988-4-9,Uncommon.,"Upper alluvial fan, gravel and boulder-filled washes, with Encelia farinosa, Larrea, Peucephyllum schottii, Opuntia basilaris, and many annuals.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"Saline Valley, road along east base of Inyo Mtns, 1.6 miles north of town of Willow Creek",,0,,36.85444,-117.90472,,,"T12S R37E sec35",,,TopoZoneACS,,,701,,,,,,,,,"2025-01-18 18:23:43",1458531,9,004958f4-0503-477a-b12e-eaf31c7a3c54,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312720
312721,UCR,,,PreservedSpecimen,UCR-BPS-41777,UCR0007116,UCR-41777,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A.C. Sanders",1986,,,,,,"Larry F. LaPré",,s.n.,1986-03-09,,1986,3,9,68,,1986-3-9,,,,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"east slope of the Argus Range, wash of Water Canyon and bench along the wash, c. 15 miles north of Trona on the Trona-Wildrose Rd.",,0,,35.97889,-117.34583,,,"T23S R43E sec33",,,GoogleEarthACS,,,686,,,,,,,,,"2025-01-18 18:23:43",1458532,9,d255f48d-795e-4b3e-ad1f-55f041aa1257,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312721
312722,UCR,,,PreservedSpecimen,UCR-BPS-47576,UCR0007122,UCR-47576,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"James D. Morefield","D.H. McCarty",3248,1986-03-12,,1986,3,12,71,,1986-3-12,"Abundant, spreading annuals with white corollas.","Coarse granitic alluvium sloping 4°N with Larrea, Ambrosia, Psorothamnus, Eriogonum, Amphipappus.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Inyo,,"Near intersection of Saline Valley and Racetrack Valley Roads. Nelson Range Divide",,0,,36.62194,-117.64778,,,"T15S R40E sec20",,,TopoZoneACS,,,655,,,,,,,,,"2025-01-18 18:23:43",1458533,9,d8c5f1a5-b278-46eb-ab57-7956a9015bf2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312722
312723,UCR,,,PreservedSpecimen,UCR-BPS-41526,UCR0007168,UCR-41526,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"A.C. Sanders","D. Charlton, B. Pitzer, J.M. Stewart",6020,1986-03-01,,1986,3,1,60,,1986-3-1,"Uncommon annual in open gravel; fls. white.","Creosote bush scrub w/ Larrea, Ambrosia dumosa, Opuntia ramosissima O. echinocarpa, Fouquieria, Hymenoclea salsola, Krameria grayi, on an alluvial slope of granitic sand and cobbles.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Chuckwalla Valley, 1 mile west of Hayfield Lake, 2 miles SW of the pumping station on a small cutoff road from Hayfield Rd to the dirt road to the Colorado River Aqueduct",,0,,33.68611,-115.65833,,,"T5S R13E sec30",,,"Collector GeoRef",,,427,,,,,,,,,"2025-01-18 18:23:43",1458534,9,b210e9df-8bd0-456d-88bc-8d973ca01702,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312723
312724,UCR,,,PreservedSpecimen,UCR-BPS-41585,UCR0007169,UCR-41585,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"A.C. Sanders","B.Pitzer, D.Charlton, Jesse Kniffen, R. Kniffen",6122,1986-03-03,,1986,3,3,62,,1986-3-3,"Common white-flowered annual on rocky, N-facing slopes.","Creosote bush scrub on granitic slopes, desert dry wash woodland in granitic sand along the wash, alkaline clay around spring at palm oasis. Larrea, Olneya, Cercidium, Ambrosia dumosa and Hyptis dominant.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Chuckwalla Mountains, Corn Spring, wash below the spring and wash and rocky slopes to the south",,0,,33.62472,-115.32444,,,"PH 5E 2N; T6S R16E sec28",,,TopoZoneACS,,,489,,,,,,,,,"2025-01-18 18:23:43",1458535,9,6a940dc2-93d8-4b10-9ed0-846b7f3c80e4,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312724
312725,UCR,,,PreservedSpecimen,UCR-BPS-42930,UCR0007170,UCR-42930,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A.C. Sanders",1986,,,,,,"David C. Hawks",,s.n.,1986-04-16,,1986,4,16,106,,1986-4-16,,"Sparse creosote bush scrub in a wind turbine field, much disturbed ground.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Whitewater Hill, c. 1.5 miles east of Whitewater",,0,,33.92417,-116.61722,,,,,,GoogleEarthACS,,,529,,,,,,,,,"2025-01-18 18:23:43",1458536,9,653da0c9-17e7-49ba-a940-b7b1bf8c1f24,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312725
312726,UCR,,,PreservedSpecimen,UCR-BPS-47801,UCR0007171,UCR-47801,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"Ivan M. Johnston",,,,,,,"F. Raymond Fosberg",,10628,1932-03-13,,1932,3,13,73,,1932-3-13,,"Open desert, with Schoenoplectus americanus, Cryptantha angustifolia, C. barbigera, C. micrantha, Pectocarya recurvata, Aristida adscensionis, etc.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Coachella Valley, Thousand Palms Canyon",,0,,33.83472,-116.30833,,,"NH 6E 4N",,,GoogleEarthACS,,,107,,,,,,,,,"2025-01-18 18:23:43",1458537,9,3129e870-b432-4fc3-b0d3-79dc39196edf,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312726
312727,UCR,,,PreservedSpecimen,UCR-BPS-72208,UCR0007172,UCR-72208,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A.C. Sanders",1992,,,,,,"Theo Glenn",,92--18,1992-03-31,,1992,3,31,91,,1992-3-31,,"Associated with many annuals.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"north side Eagle Mts, Storm Jade Mine",,0,,33.85694,-115.62722,,,"PH 2E 4N; T4S R13E sec4",,,GoogleEarthACS,,,625,,,,,,,,,"2025-01-18 18:23:43",1458538,9,750b9757-7639-49c6-9825-848a2ba18d6d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312727
312728,UCR,,,PreservedSpecimen,UCR-BPS-60255,UCR0007154,UCR-60255,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Steve Boyd","T.S. Ross, L. Arnseth",3198,1989-04-02,,1989,4,2,92,,1989-4-2,"Erect to sprawling annual, flowers minute, white. Common on clay soil. This collection from c. 1800 ft. elevation.","Inland sage scrub vegetation on slopes, grassland on clay soil in flatter areas.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Vail Lake area, W end of bench on S flank of Oak Mtn.",,0,,33.50611,-116.98694,,,"T8S R1W sec4",,,GoogleEarthACS,,,518,,,,,,,,,"2025-01-18 18:23:43",1458539,9,5565f128-89f7-4ea0-9e12-ec7a69ece791,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312728
312729,UCR,,,PreservedSpecimen,UCR-BPS-60249,UCR0007156,UCR-60249,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Steve Boyd","T.S. Ross, L. Arnseth",3115,1989-04-01,,1989,4,1,91,,1989-4-1,"Erect annual, fls. minute, white. Locally common on clay soil.","Ridge-top of volcanic substrate w/ clay soil. Large stand of grassland w/ Stipa, Avena, Bromus, etc., surrounded by inland sage scrub vegetation.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Vail Lake area, 2 miles west of dam, at edge of escarpment east of Pauba Valley",,0,,33.49167,-117.00833,,,"T8S R1W sec8",,,,,,518,,,,,,,,,"2025-01-18 18:23:43",1458540,9,28b66580-bc9f-44b8-ba53-f1dd66813b2d,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312729
312730,UCR,,,PreservedSpecimen,UCR-BPS-59676,UCR0007146,UCR-59676,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Steve Boyd","T.S. Ross, L. Arnseth",3041,1989-03-19,,1989,3,19,78,,1989-3-19,"Erect or sprawling annual, fls. white. Locally common. Note: this represents an unusual cismontane station.","Clay soil deposits on dissected bench. Annual grassland on clay, surrounded by chaparral and inland sage scrub on other substrates.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Vail Lake area, 0.75 mile NW of dam, S flank Oak Mountain",,0,,33.5,-116.98333,,,"T8S R1W sec4",,,"TRS Conversion (MTSU)",,,622,,,,,,,,,"2025-01-18 18:23:43",1458541,9,fafd353d-7de7-4eea-9eb4-cbeca2bb19a5,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312730
312731,UCR,,,PreservedSpecimen,UCR-BPS-67351,UCR0007155,UCR-67351,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"Steve Boyd","T.S. Ross, L. Arnseth, J. Bonilla",4062,1990-04-03,,1990,4,3,93,,1990-4-3,"Low annual, fls. white. Common on clay soil.","Clay soil forming on gabbro. Coastal sage scrub w/ Salvia mellifera.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,Riverside,,"Vail Lake area, summit of ?Big? Oak Mtn. at east end",,0,,33.52083,-116.97222,,,"T7S R1W sec34",,,,,,793,,,,,,,,,"2025-01-18 18:23:43",1458542,9,f2278750-3cc7-4c96-bf54-c4186090fc50,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312731
312732,UCR,,,PreservedSpecimen,UCR-BPS-41792A,UCR0007231,UCR-41792A,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,"A.C. Sanders",2005,,,,,,"David Charlton",,0051A,1986-02-15,,1986,2,15,46,,1986-2-15,Common.,"Low rolling hills with a wide sandy wash. Arizona desert woodland and creosote bush scrub; with Larrea, Olneya, Cercidium floridum, Ambrosia dumosa, Encelia farinosa, Fouquieria, Carnegiea, Washingtonia, etc.",,,,,,,,,,,,,"Flowering & Fruiting",,,,,,,,,,,,,"United States",California,"San Bernardino",,"Whipple Mtns., lower Whipple Wash at intersection with powerline road",,0,,34.35639,-114.28056,,,,,,TopoZoneACS,,,168,,,,,,,,,"2025-01-18 18:23:43",1458543,9,a817c2fe-1635-4f5c-afb5-cdb064426d07,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312732
312733,UCR,,,PreservedSpecimen,UCR-BPS-51282,UCR0007241,UCR-51282,"Plantae|Spermatophyta|Tracheophyta|Magnoliophyta|Eudicots|Core Eudicots|Lamiids|Asterids|Boraginales|Boraginaceae|Pectocarya",Plantae,Magnoliophyta,,Boraginales,Boraginaceae,"Pectocarya recurvata",1791,"I.M. Johnston",Pectocarya,,recurvata,,,Species,,,,,,,,"George K. Helmkamp",,s.n.,1988-04-29,,1988,4,29,120,,1988-4-29,,"Coarse sand and gravel wash. Creosote bush scrub, with Opuntia acanthocarpa, Ambrosia dumosa and Eriogonum fasciculatum.",,,,,,,,,,,,,Fruiting,,,,,,,,,,,,,"United States",California,"San Bernardino",,"Fenner Valley between Hackberry Mountains and Vontrigger Hills [on Lanfair Rd], 11.3 miles NNW of Goffs",,0,,35.04889,-115.16083,,,"PJ 6E 7N",,,GoogleEarthTBS,,,1098,,,,,,,,,"2025-01-18 18:23:43",1458544,9,7789ae2a-7ecc-48dd-8b6f-349f96d606b2,https://swbiodiversity.org/seinet/collections/individual/index.php?occid=312733
